"web-scraper-order","name_ja","company_games","company_description","address","company_descr_country","company_descr_city","url","top_level_domain","tld_country","link_geoip"
,"エービーエス"," (W98.ETC)　平成棋院Ⅱ",,"〒150-0013　東京都渋谷区恵比寿1-7-12　追分ビル６Ｆ　　03(3442)8694","[]","[]","http://www.absinc.co.jp/","jp","Japan","JP"
,"エア・プランツ"," (W98)　スノーメモリア　～忘れえぬ想い～",,"〒105-0014　東京都港区芝2-13-4　ＪＢＰ芝ビル１３Ｆ　　03(5476)2605","[]","[]","http://www.airplants.co.jp/","jp","Japan","N/A"
,"ｈ.ｍ.ｐ"," (AC.W98)　乾杯",,"〒112-0005　東京都文京区水道1-5-23　飯田橋ウイングビル　　03(5800)1791","[]","[]","http://www.hmp.co.jp/","jp","Japan","N/A"
,"エイビーハウス"," (W98.ETC)　ダービースタリオン",,"〒140-0011　東京都品川区大井2-27-6　　03(5742)2831","[]","[]","http://www.abh.ne.jp/","jp","Japan","N/A"
,"エイムアット・エンターテインメント"," (PS.XB.ETC)　ONE PIECEとびだせ海賊団<br>",,"〒150-0021　東京都渋谷区恵比寿西1-12-3-203　　03(5458)5206","[]","[]","http://www.aae.co.jp/","jp","Japan","JP"
,"エイムス"," <br><br> (PS.DC.GB.W98.AC.ETC)",,"〒164-0012　東京都中野区本町3-22-13　１Ｆ　　03(5358)5051","[]","[]","http://www.ams-net.co.jp/","jp","Japan","N/A"
,"エヴォリューション"," (W98)　少女サーカス",,"〒651-0093　兵庫県神戸市中央区二宮町1丁目4-7　ボストンビル702　078-262-7467","[]","[]","http://www.dice-soft.co.jp/evolution/","jp","Japan","N/A"
,"エウシュリー"," (W98)　めいどいんばに～",,"〒065-0015　札幌市東区北15条東12-2-10　　011(742)8631","[]","[]","http://www.phoenix-c.or.jp/~eushully/","jp","Japan","JP"
,"ＡＬＵ"," (PS2)　侍　～SAMURAI～<br>",,"〒101-0032　東京都千代田区岩本町3-10-13　幸ビル<br><br>","[]","[]","http://www.alu.co.jp/","jp","Japan","N/A"
,"エキップメント"," (PS2.XBOX.GC.DC.PC.ETC)　kunoichi",,"〒107-0061　東京都港区北青山3-3-11　　ルネ青山ビル８Ｆ　　03(5772)2215","[]","[]","http://www.equip-ment.co.jp/","jp","Japan","JP"
,"エクシング"," (PS.PS2.DC.ETC)　Fighting Illusion ～K-1 GRAND PRIX～",,"〒467-0851　名古屋市瑞穂区塩入町18-1　　052(825)1901","[]","[]","http://www.xing.co.jp/","jp","Japan","JP"
,"エクス・ツールス"," (W98)　Shade Professional",,"〒810-0042　福岡市中央区赤坂3-9-9　　092(722)4540","[]","[]","http://www.ex-tools.co.jp/","jp","Japan","JP"
,"エグゼクリエイト"," (PS.DC.GB.W98)　Ｆｒａｎｅ",,"〒540-0029　大阪市中央区本町橋6-21 ＩＶＹ内本町ビル９０３","[]","[]","http://www.exe-create.co.jp/","jp","Japan","JP"
,"エクセレンツ"," (W98)　さんくすぎびんぐspecial",,"〒170-0013　東京都豊島区東池袋1-35-10　ｆｕｊｉｔａビル３Ｆ","[]","[]","http://www.excellents.co.jp/","jp","Japan","N/A"
,"エコールソフトウェア"," (PS.DC)　デスクリムゾン",,"〒563-0032　大阪府池田市石橋1-8-12　アゼリアタワー６Ｆ　　0727(63)5311","[]","[]","http://www.ecole.co.jp/","jp","Japan","JP"
,"エス.アール.ディー"," <br><br> (N64.GB)　スーパーマリオブラザーズ",,"〒532-0003　大阪市淀川区宮原4-3-39　大広新大阪ビル４Ｆ　　06(6392)9511","[]","[]","http://www.srdgame.com/","com",,"US"
,"エスエヌケイ"," (PS.PS2.DC.AC.ETC)　ザ・キング・オブ・ファイターズ",,"〒135-0063　東京都江東区有明3-1-25　有明フロンティアビルＢ棟７Ｆ　　03(5530)2080","[]","[]","http://www.neogeo.co.jp/","jp","Japan","N/A"
,"<a href=""http://web.archive.org/web/20070105161800/http://www.escape.co.jp/"">エスケープ</a>"," (PS.PS2)　DRIVING EMOTION Type-S",,"〒150-0011　東京都渋谷区東3-9-19　ポーラ恵比寿ビル４Ｆ","[]","[]","http://www.escape.co.jp/","jp","Japan","JP"
,"エスコット"," (PS.PS2)　ピクシーガーデン",,"〒163-1437　東京都新宿区西新宿3-20-2　東京オペラシティタワー３７Ｆ　　03(5358)3473","[]","[]","http://www.escot.co.jp/game/","jp","Japan","N/A"
,"エス・ピー・エス"," (PS.DC.GB.W98.ETC)　首領蜂",,"〒960-8151　福島市太平寺字過吹24-1　　0245(45)5777","[]","[]","http://www.sps.co.jp/","jp","Japan","JP"
,"エッジワークス"," (企画・シナリオ専門)　",,"<br>〒182-0025　東京都調布市多摩川5-4-1-233　　0424(43)7590","[]","[]","http://www.edge-works.co.jp/","jp","Japan","JP"
,"エッチ・アイ・シー"," (W98.AC)　ソニック・ザ・ヘッジホッグＣＤ",,"〒150-0011　東京都渋谷区東3-9-19　ポーラ恵比寿ビル８Ｆ　　03(5467)2401","[]","[]","http://www.hic-soft.co.jp/","jp","Japan","JP"
,"Ｈ・Ｗｏｒｋｓ"," (W98)　マイトイ",,"〒533-0033　大阪市東淀川区東中島1-18-5　新大阪丸ビル６０４号　　06(6815)8107","[]","[]","http://www.h-works.com/","com",,"US"
,"エデン"," (W98)　SNOW WHITE ～the veil of my heart～",,"〒150-0013　東京都渋谷区恵比寿1-22-20　恵比寿幸和ビル７Ｆ　　03(5475)0538","[]","[]","http://www.apo.co.jp/eden/","jp","Japan","N/A"
,"エヌ・アイ・シー"," (W98)　ヨムレス",,"〒169-0075　東京都新宿区高田馬場1-26-12 　高田馬場ビル４０２　　03(5292)0621","[]","[]","http://www.nic-j.com/","com",,"US"
,"ＮＥＣインターチャネル"," (PS.DC.GB.AC.W98)　センチメンタルグラフティ",,"〒108-0073　東京都港区三田1-4-28　三田国際ビル２１Ｆ　　03(5440)0755","[]","[]","http://www.neic.co.jp/","jp","Japan","JP"
,"ＮＥＣホームエレクトロニクス"," (W98.ETC)　アニメフリークFX",,"〒108-0014　東京都港区芝5-33-1　森永プラザビル　　03(3454)5111","[]","[]","http://www.nehe.nec.co.jp/","jp","Japan","JP"
,"エバ・プラニング・オフィス"," (W98.ETC)　ハメるとモンスター",,"〒103-0001　東京都中央区日本橋小伝馬町14-5-302　　03(3249)1201","[]","[]","http://www1.kcom.ne.jp/eba-p/","jp","Japan","N/A"
,"エフアンドシー"," (W98)　Ｐｉａキャロットへようこそ",,"〒169-0075　東京都新宿区高田馬場3-3-3　ＮＩＡビル４Ｆ　　03(3365)6577","[]","[]","http://www.fandc.co.jp/","jp","Japan","JP"
,"エフクリエイティブファクトリー"," (PS.W98.AC)　Ｆｉｎｄ Ｌｏｖｅ",,"〒141-0022　東京都品川区東五反田2-2-15　７Ｆ　　03(5449)1921","[]","[]","http://www3.vc-net.ne.jp/~fcf/","jp","Japan","JP"
,"ｅｍｕ"," (W98)　Blue-Sky-Blue【s】　－空を舞う翼－<br>",,"〒005-0005　北海道札幌市南区澄川５条5丁目　西村マンションA101　011(817)7763<br><br>","[]","[]","http://www.hf-emu.com/","com",,"JP"
,"エボルブ"," (携帯電話全般)　",,"〒541-0058　大阪市中央区南久宝寺町2-6-7　SO-TENビル５Ｆ　　06(6251)8831","[]","[]","http://evolve.ne.jp/","jp","Japan","JP"
,"ｅｍｕ"," (W98)　Blue-Sky-Blue【s】　－空を舞う翼－<br>",,"〒005-0005　北海道札幌市南区澄川５条5丁目　西村マンションA101　011(817)7763<br><br>","[]","[]","http://www.hf-emu.com/","com",,"JP"
,"エム・エス・ディ・ジャパン"," (W98.ETC)　日本語ウィンドウズゲーム50＋",,"〒365-0075　埼玉県鴻巣市宮地3-1-39　　048(541)7811","[]","[]","http://www.msdj.com/","com",,"JP"
,"Ｍ２"," (PS.W98.ETC)　卒業～クロスワールド",,"〒130-0021　東京都墨田区緑3-4-2　吉倉ビル　　03(5600)6561","[]","[]","http://www.m-2.jp/","jp","Japan","JP"
,"エム・ティー・オー"," (PS.GB)　アドバンスGTA",,"〒222-0033　横浜市港北区新横浜2-12-12　新横浜ＩＫビル　　045(476)5300","[]","[]","http://www.mto-power.com/","com",,"JP"
